15.8186	0.246131	0.22445	-0.021681	15.9125	23.7931	23.7663
15.5181	0.250846	0.233195	-0.0176503	19.8747	3.93977	23.7639
16.8723	0.280345	0.251335	-0.0290108	19.8741	23.7865	3.91417
15.1072	0.21763	0.201219	-0.0164104	7.94543	23.7927	23.7661
12.493	0.139242	0.138753	-0.000489058	11.9323	3.92866	23.7729
12.1256	0.12127	0.121381	0.000110609	15.9151	7.89604	23.7951
14.1773	0.197033	0.14352	-0.0535124	19.901	11.8893	23.8019
14.168	0.196877	0.143105	-0.0537716	11.9282	23.757	3.887
12.6201	0.174438	0.140951	-0.0334879	15.9183	3.92369	3.90176
13.4591	0.189649	0.157809	-0.0318405	19.8865	7.90018	3.9016
13.0075	0.169233	0.13213	-0.0371028	15.9172	23.7485	7.87094
12.6208	0.174443	0.14111	-0.0333334	19.8866	3.92366	7.86979
14.1692	0.196896	0.142963	-0.0539332	19.9013	23.7569	11.86
18.2263	0.29458	0.276704	-0.0178765	0.022781	23.7936	23.7653
14.0323	0.21229	0.206999	-0.00529118	3.98239	3.943	23.7647
11.1758	0.0593859	0.100961	0.0415749	7.94813	7.90862	23.7942
10.8182	0.02716	0.0738906	0.0467306	11.9334	11.8946	0.066341
13.0197	0.169555	0.132738	-0.0368173	15.9171	15.8784	4.9e-05
16.8845	0.280475	0.251443	-0.0290321	19.8742	19.835	23.7728
15.514	0.250873	0.233143	-0.0177295	3.97899	23.7952	3.91334
11.7075	0.126106	0.129162	0.0030557	7.93985	3.93633	3.90159
9.81978	-0.00457298	0.0131368	0.0177098	11.9349	7.87403	3.87864
10.8672	0.0759841	0.0466394	-0.0293447	15.9328	11.8914	3.90227
14.2294	0.223291	0.191457	-0.0318338	19.8661	15.8718	3.92199
12.118	0.121172	0.121299	0.000126796	7.93517	23.764	7.87292
8.83016	-0.0565651	-0.210147	-0.153582	11.9216	3.73761	7.72935
8.12639	-0.128483	-0.0956174	0.0328653	15.9945	7.90607	7.79396
10.8678	0.0759912	0.0468304	-0.0291607	19.8857	11.8914	7.85515
10.8075	0.0267868	0.0732801	0.0464933	11.9337	23.6821	11.8544
8.83205	-0.0563842	-0.210668	-0.154284	16.0597	3.73696	11.8665
9.82188	-0.00446053	0.0137403	0.0182009	19.9102	7.87389	11.8529
12.1194	0.121245	0.121017	-0.000227615	15.9153	23.7638	15.8531
11.7095	0.126182	0.129181	0.00299871	19.8868	3.93619	15.8482
