17.2977	0.0800075	0.232438	0.15243	15.8735	23.8102	23.8102
16.362	0.0855768	0.251132	0.165556	19.8419	3.96837	0
16.362	0.0855768	0.251132	0.165556	19.8419	0	3.96837
17.2977	0.0800075	0.232438	0.15243	7.93675	23.8102	23.8102
14.3082	0.0585205	0.169116	0.110595	11.9051	3.96837	23.8102
13.1616	0.0415404	0.132102	0.0905612	15.8735	7.93675	23.8102
14.3082	0.0585205	0.169116	0.110595	19.8419	11.9051	0
14.3082	0.0585205	0.169116	0.110595	11.9051	23.8102	3.96837
11.9051	0.0494001	0.14984	0.10044	15.8735	3.96837	3.96837
11.9051	0.0494001	0.14984	0.10044	19.8419	7.93675	3.96837
13.1616	0.0415404	0.132102	0.0905612	15.8735	23.8102	7.93675
11.9051	0.0494001	0.14984	0.10044	19.8419	3.96837	7.93675
14.3082	0.0585205	0.169116	0.110595	19.8419	0	11.9051
20.6203	0.100969	0.293713	0.192744	23.8102	23.8102	23.8102
16.362	0.0855768	0.251132	0.165556	3.96837	3.96837	23.8102
13.1616	0.0415404	0.132102	0.0905611	7.93675	7.93675	23.8102
11.9051	0.0102736	0.0572734	0.0469998	11.9051	11.9051	23.8102
13.1616	0.0415404	0.132102	0.0905612	15.8735	15.8735	23.8102
16.362	0.0855768	0.251132	0.165556	19.8419	19.8419	23.8102
16.362	0.0855768	0.251132	0.165556	3.96837	23.8102	3.96837
11.9051	0.0494001	0.14984	0.10044	7.93675	3.96837	3.96837
8.87355	-0.0210001	-0.0512145	-0.0302144	11.9051	7.93675	3.96837
8.87355	-0.021	-0.0512144	-0.0302144	15.8735	11.9051	3.96837
11.9051	0.0494001	0.14984	0.10044	19.8419	15.8735	3.96837
13.1616	0.0415404	0.132102	0.0905611	7.93675	23.8102	7.93675
8.87355	-0.0210001	-0.0512145	-0.0302144	11.9051	3.96837	7.93675
6.87342	-0.103224	-0.24333	-0.140105	15.8735	7.93675	7.93675
8.87355	-0.021	-0.0512142	-0.0302142	19.8419	11.9051	7.93675
11.9051	0.0102736	0.0572734	0.0469998	11.9051	23.8102	11.9051
8.87355	-0.021	-0.0512144	-0.0302144	15.8735	3.96837	11.9051
8.87355	-0.021	-0.0512142	-0.0302142	19.8419	7.93675	11.9051
13.1616	0.0415404	0.132102	0.0905612	15.8735	23.8102	15.8735
11.9051	0.0494001	0.14984	0.10044	19.8419	3.96837	15.8735
16.362	0.0855768	0.251132	0.165556	19.8419	23.8102	19.8419
17.2977	0.0800075	0.232438	0.15243	23.8102	7.93675	0
14.3082	0.0585205	0.169116	0.110595	3.96837	11.9051	23.8102
13.1616	0.0415404	0.132102	0.0905612	7.93675	15.8735	0
14.3082	0.0585205	0.169116	0.110595	11.9051	19.8419	23.8102
16.362	0.0855768	0.251132	0.165556	23.8102	3.96837	3.96837
11.9051	0.0494001	0.14984	0.10044	3.96837	7.93675	3.96837
8.87355	-0.0210001	-0.0512145	-0.0302144	7.93675	11.9051	3.96837
8.87355	-0.021	-0.0512144	-0.0302144	11.9051	15.8735	3.96837
11.9051	0.0494001	0.14984	0.10044	15.8735	19.8419	3.96837
17.2977	0.0800075	0.232438	0.15243	0	0	7.93675
11.9051	0.0494001	0.14984	0.10044	3.96837	3.96837	7.93675
6.87342	-0.103224	-0.24333	-0.140105	7.93675	7.93675	7.93675
3.96837	-0.412745	-1.41193	-0.999183	11.9051	11.9051	7.93675
6.87343	-0.103224	-0.243329	-0.140105	15.8735	15.8735	7.93675
11.9051	0.0494001	0.14984	0.10044	19.8419	19.8419	7.93675
14.3082	0.0585205	0.169116	0.110595	3.96837	23.8102	11.9051
8.87355	-0.0210001	-0.0512145	-0.0302144	7.93675	3.96837	11.9051
3.96837	-0.412745	-1.41193	-0.999183	11.9051	7.93675	11.9051
3.96838	-0.412744	-1.41192	-0.99918	15.8735	11.9051	11.9051
8.87356	-0.0209999	-0.0512141	-0.0302142	19.8419	15.8735	11.9051
13.1616	0.0415404	0.132102	0.0905612	7.93675	0	15.8735
8.87355	-0.021	-0.0512144	-0.0302144	11.9051	3.96837	15.8735
6.87343	-0.103224	-0.243329	-0.140105	15.8735	7.93675	15.8735
8.87356	-0.0209999	-0.0512141	-0.0302142	19.8419	11.9051	15.8735
14.3082	0.0585205	0.169116	0.110595	11.9051	23.8102	19.8419
11.9051	0.0494001	0.14984	0.10044	15.8735	3.96837	19.8419
